Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H
D1,2016-05-14,Mainz,Hertha,0,0,D,0,0,D,7,11,3,5,12,20,2,2,3,3,0,1,2.05
D1,2016-06-02,Leverkusen,Bayern Munich,0,0,D,0,0,D,6,9,2,1,17,11,6,8,0,0,0,1,5.25
D1,2016-06-02,Ingolstadt,Augsburg,2,1,H,0,1,A,24,7,4,2,17,22,8,3,2,3,0,0,2.5
D1,2016-06-02,Hannover,Mainz,0,1,A,0,1,A,9,14,2,2,20,14,3,4,1,2,0,0,2.75
D1,2016-06-02,Ein Frankfurt,Stuttgart,2,4,A,0,2,A,17,16,7,9,9,15,2,7,1,1,1,1,2.7
D1,2016-06-02,Hertha,Dortmund,0,0,D,0,0,D,10,9,4,2,11,16,3,3,0,2,0,0,6.5
D1,2016-06-02,Schalke 04,Wolfsburg,3,0,H,2,0,H,15,14,3,2,15,14,6,6,2,3,0,0,2.45
D1,2016-06-03,Hamburg,Hertha,2,0,H,0,0,D,14,3,5,1,12,9,3,2,4,1,0,0,2.88
D1,2016-06-03,Mainz,Darmstadt,0,0,D,0,0,D,11,15,4,3,17,18,3,1,0,5,1,0,1.75
D1,2016-06-11,Schalke 04,Werder Bremen,3,1,H,2,1,H,24,8,6,5,13,14,3,6,2,3,0,0,1.53
D1,2016-06-11,RB Leipzig,Mainz,3,1,H,3,0,H,15,11,5,3,13,12,3,6,0,3,0,0,1.57
D1,2016-07-02,Hoffenheim,Darmstadt,0,2,A,0,1,A,12,11,1,5,17,15,8,7,1,3,0,0,2.0
D1,2016-07-02,Hamburg,FC Koln,1,1,D,0,1,A,5,20,4,6,17,5,4,10,5,2,0,0,2.5
D1,2016-07-05,Hannover,Hoffenheim,1,0,H,1,0,H,15,15,4,4,20,20,3,5,3,2,0,0,3.4
D1,2016-07-05,FC Koln,Werder Bremen,0,0,D,0,0,D,9,13,4,1,20,20,8,7,3,2,0,0,2.8
D1,2016-07-05,Ein Frankfurt,Dortmund,1,0,H,1,0,H,6,13,4,2,20,12,3,5,5,3,0,0,7.0
D1,2016-07-05,Stuttgart,Mainz,1,3,A,1,1,D,8,19,3,11,11,17,6,9,3,2,0,0,2.1
D1,2016-07-05,Schalke 04,Augsburg,1,1,D,0,0,D,20,5,5,2,10,17,9,2,1,5,0,0,1.7
D1,2016-07-05,Hamburg,Wolfsburg,0,1,A,0,0,D,5,11,0,6,18,10,5,4,0,0,0,0,2.7
D1,2016-07-05,Hertha,Darmstadt,1,2,A,1,1,D,17,7,4,3,18,22,10,1,3,1,0,1,1.75
D1,2016-07-05,Ingolstadt,Bayern Munich,1,2,A,1,2,A,16,12,4,6,17,15,4,3,2,3,0,0,15.0
D1,2016-07-05,M'gladbach,Leverkusen,2,1,H,1,1,D,14,17,6,8,16,9,6,3,2,2,0,0,1.91
D1,2016-08-04,Hertha,Hannover,2,2,D,1,1,D,13,11,8,3,10,21,7,4,3,4,0,0,1.5
D1,2016-08-26,Bayern Munich,Werder Bremen,6,0,H,2,0,H,27,4,14,2,7,8,8,1,0,1,0,0,1.1
D1,2016-08-27,M'gladbach,Leverkusen,2,1,H,1,0,H,14,12,9,6,11,16,7,3,3,3,0,0,2.3
D1,2016-08-27,Dortmund,Mainz,2,1,H,1,0,H,17,12,8,4,3,20,7,2,0,3,0,0,1.36
D1,2016-08-27,Ein Frankfurt,Schalke 04,1,0,H,1,0,H,11,11,4,3,11,15,7,5,2,2,1,0,3.4
D1,2016-08-27,FC Koln,Darmstadt,2,0,H,1,0,H,21,12,8,3,11,15,6,5,3,3,0,0,1.8
D1,2016-08-27,Augsburg,Wolfsburg,0,2,A,0,1,A,13,12,2,6,15,17,2,3,1,2,0,0,2.8
D1,2016-08-27,Hamburg,Ingolstadt,1,1,D,1,0,H,8,13,1,5,17,15,4,5,2,2,0,0,2.2
D1,2016-08-28,Hoffenheim,RB Leipzig,2,2,D,0,0,D,11,23,5,9,12,14,2,9,2,4,0,0,2.5
D1,2016-08-28,Hertha,Freiburg,2,1,H,0,0,D,15,8,5,2,10,10,5,2,0,3,0,0,2.15
D1,2016-09-04,Wolfsburg,Mainz,1,1,D,0,0,D,16,17,3,9,11,13,7,12,2,2,1,0,2.2
D1,2016-09-04,Ein Frankfurt,Hoffenheim,0,2,A,0,0,D,12,8,3,6,22,21,8,4,3,4,0,0,2.3
D1,2016-09-04,Hamburg,Darmstadt,1,2,A,0,1,A,9,9,3,4,15,19,5,1,3,2,0,0,2.05
D1,2016-09-04,Ingolstadt,M'gladbach,1,0,H,0,0,D,15,7,4,3,7,11,5,3,1,1,0,0,3.2
D1,2016-09-04,Stuttgart,Bayern Munich,1,3,A,0,1,A,9,13,2,6,8,15,7,4,1,3,0,0,6.0
D1,2016-09-04,Werder Bremen,Augsburg,1,2,A,1,0,H,17,4,4,3,16,18,10,0,2,5,0,0,2.05
D1,2016-09-09,Schalke 04,Bayern Munich,0,2,A,0,0,D,9,18,2,2,13,12,2,7,2,4,0,0,10.0
D1,2016-09-12,Ein Frankfurt,Hoffenheim,0,0,D,0,0,D,15,3,3,0,28,17,11,2,4,3,1,0,2.4
D1,2016-09-16,FC Koln,Freiburg,3,0,H,3,0,H,9,17,3,8,12,10,4,6,1,1,0,0,1.8
D1,2016-09-17,Hoffenheim,Wolfsburg,0,0,D,0,0,D,20,20,5,9,17,18,3,11,2,1,0,0,3.1
D1,2016-09-17,M'gladbach,Werder Bremen,4,1,H,4,0,H,15,9,7,5,9,19,10,4,0,3,0,1,1.44
D1,2016-09-17,Bayern Munich,Ingolstadt,3,1,H,1,1,D,10,13,5,5,18,17,5,5,1,2,0,0,1.07
D1,2016-09-17,Hamburg,RB Leipzig,0,4,A,0,0,D,14,12,2,6,17,13,8,3,5,1,0,0,2.75
D1,2016-09-17,Dortmund,Darmstadt,6,0,H,1,0,H,22,5,14,1,8,16,12,2,0,4,0,1,1.13
D1,2016-09-17,Ein Frankfurt,Leverkusen,2,1,H,0,0,D,17,7,8,3,22,14,1,3,3,0,0,0,4.0
D1,2016-09-18,Hertha,Schalke 04,2,0,H,0,0,D,8,11,2,4,12,17,4,6,1,1,0,0,2.5
D1,2016-09-18,Augsburg,Mainz,1,3,A,0,1,A,12,11,5,6,15,16,2,7,1,2,0,1,2.38
D1,2016-09-20,Ingolstadt,Ein Frankfurt,0,2,A,0,1,A,13,9,3,5,20,19,6,4,0,1,0,0,2.25
D1,2016-09-20,Freiburg,Hamburg,1,0,H,0,0,D,19,7,4,0,17,17,7,0,1,0,0,0,2.3
D1,2016-09-20,Darmstadt,Hoffenheim,1,1,D,0,0,D,12,15,3,4,16,18,2,6,1,1,0,0,3.5
D1,2016-09-20,Wolfsburg,Dortmund,1,5,A,0,2,A,15,10,9,9,15,12,2,3,2,0,0,0,4.75
D1,2016-09-21,Bayern Munich,Hertha,3,0,H,1,0,H,16,2,7,2,9,9,6,2,1,0,0,0,1.14
D1,2016-09-21,Schalke 04,FC Koln,1,3,A,1,1,D,18,9,8,5,17,9,8,4,2,1,0,0,2.1
D1,2016-09-21,Leverkusen,Augsburg,0,0,D,0,0,D,14,5,6,2,14,16,6,3,0,2,0,0,1.45
D1,2016-09-21,Werder Bremen,Mainz,1,2,A,1,0,H,13,13,7,6,15,14,3,14,2,2,0,0,3.0
D1,2016-09-21,RB Leipzig,M'gladbach,1,1,D,1,0,H,9,3,5,1,15,16,5,2,1,2,0,0,2.38
D1,2016-09-23,Dortmund,Freiburg,3,1,H,1,0,H,24,9,5,5,8,27,15,3,2,3,0,0,1.18
D1,2016-09-24,Werder Bremen,Wolfsburg,2,1,H,0,0,D,16,11,4,3,17,14,6,2,1,3,0,0,3.9
D1,2016-09-24,Augsburg,Darmstadt,1,0,H,0,0,D,19,4,6,0,7,14,3,5,2,1,0,1,1.67
D1,2016-09-24,Ein Frankfurt,Hertha,3,3,D,2,1,H,11,6,4,4,15,13,4,1,4,2,0,0,2.25
D1,2016-09-24,Hamburg,Bayern Munich,0,1,A,0,0,D,7,17,1,8,17,12,3,5,2,3,0,0,13.0
D1,2016-09-24,Mainz,Leverkusen,2,3,A,2,1,H,9,16,5,6,12,14,6,1,3,2,0,0,3.0
D1,2016-09-24,M'gladbach,Ingolstadt,2,0,H,1,0,H,7,8,5,2,24,14,1,3,2,3,0,0,1.8
D1,2016-09-25,Hoffenheim,Schalke 04,2,1,H,2,1,H,14,12,2,5,11,14,2,6,1,1,0,0,2.7
D1,2016-09-25,FC Koln,RB Leipzig,1,1,D,1,1,D,10,12,2,2,10,16,1,6,1,2,0,0,2.3
D1,2016-09-30,RB Leipzig,Augsburg,2,1,H,1,1,D,17,6,10,2,15,12,6,3,0,3,0,0,1.65
D1,2016-10-04,FC Koln,Leverkusen,0,2,A,0,2,A,18,12,9,6,10,12,8,8,1,2,1,1,3.1
D1,2016-10-04,Schalke 04,Dortmund,2,2,D,0,0,D,10,16,2,5,22,13,1,9,5,3,0,0,4.2
D1,2016-10-09,Leverkusen,Hamburg,3,1,H,0,0,D,15,6,5,2,13,20,4,1,2,1,0,0,1.45
D1,2016-10-09,Ingolstadt,Hertha,0,2,A,0,1,A,12,7,5,6,13,20,6,1,3,1,0,0,2.4
D1,2016-10-09,Wolfsburg,FC Koln,0,0,D,0,0,D,18,16,4,9,13,14,8,4,2,3,0,0,1.85
D1,2016-10-09,RB Leipzig,Dortmund,1,0,H,0,0,D,10,8,4,1,16,10,5,7,2,2,0,0,5.25
D1,2016-10-09,Darmstadt,Ein Frankfurt,1,0,H,0,0,D,8,14,1,3,16,13,1,4,1,2,0,0,3.0
D1,2016-10-09,Freiburg,M'gladbach,3,1,H,0,1,A,17,5,7,2,17,11,3,4,2,2,0,0,3.6
D1,2016-10-12,Ingolstadt,RB Leipzig,1,0,H,1,0,H,4,13,1,3,19,16,3,4,1,4,1,0,4.33
D1,2016-10-12,Hertha,Werder Bremen,0,1,A,0,1,A,11,13,4,6,17,14,5,1,0,3,0,0,1.73
D1,2016-10-12,Freiburg,Darmstadt,1,0,H,0,0,D,12,16,2,4,11,9,6,5,3,4,0,0,1.67
D1,2016-10-12,Hamburg,Augsburg,1,0,H,0,0,D,11,11,5,2,16,16,3,5,1,3,1,1,2.3
D1,2016-10-12,Bayern Munich,Wolfsburg,5,0,H,2,0,H,19,6,10,3,13,4,10,2,1,0,0,0,1.17
D1,2016-10-12,FC Koln,Dortmund,1,1,D,1,0,H,7,11,2,4,26,18,1,6,2,3,1,0,5.5
D1,2016-10-14,Dortmund,Hertha,1,1,D,0,0,D,15,9,6,2,13,22,5,0,1,5,1,1,1.33
D1,2016-10-15,Werder Bremen,Leverkusen,2,1,H,1,1,D,11,13,5,6,10,15,0,2,2,2,0,0,4.75
D1,2016-10-15,Ein Frankfurt,Bayern Munich,2,2,D,1,1,D,13,14,4,5,18,11,2,6,2,4,1,0,13.0
D1,2016-10-15,Augsburg,Schalke 04,1,1,D,0,0,D,11,12,5,3,14,16,6,4,2,3,0,0,3.1
D1,2016-10-15,FC Koln,Ingolstadt,2,1,H,2,0,H,15,9,3,1,27,24,5,3,3,3,0,0,1.8
D1,2016-10-15,Hoffenheim,Freiburg,2,1,H,1,0,H,14,13,4,6,18,15,8,5,2,3,0,0,2.05
D1,2016-10-15,M'gladbach,Hamburg,0,0,D,0,0,D,22,5,4,0,10,16,10,3,2,4,0,1,1.67
D1,2016-10-16,Wolfsburg,RB Leipzig,0,1,A,0,0,D,10,13,2,6,21,18,7,4,2,1,0,0,2.4
D1,2016-10-16,Mainz,Darmstadt,2,1,H,1,0,H,13,12,5,4,19,19,7,7,3,1,0,0,1.5
D1,2016-10-21,Hamburg,Ein Frankfurt,0,3,A,0,1,A,3,13,0,4,16,9,0,2,0,4,1,0,2.45
D1,2016-10-22,Hertha,FC Koln,2,1,H,1,0,H,13,10,7,2,8,16,4,5,2,1,0,0,2.5
D1,2016-10-22,Bayern Munich,M'gladbach,2,0,H,2,0,H,17,3,5,0,4,11,8,1,0,1,0,0,1.2
D1,2016-10-22,Leverkusen,Hoffenheim,0,3,A,0,1,A,6,14,1,8,6,17,5,3,0,1,1,0,1.5
D1,2016-10-22,Darmstadt,Wolfsburg,3,1,H,1,0,H,9,9,5,1,17,14,1,4,0,2,0,1,4.5
D1,2016-10-22,Freiburg,Augsburg,2,1,H,0,0,D,12,14,5,6,7,10,0,1,1,0,0,0,2.1
D1,2016-10-22,Ingolstadt,Dortmund,3,3,D,2,0,H,12,24,7,10,19,13,2,8,0,1,0,0,6.0
D1,2016-10-23,Schalke 04,Mainz,3,0,H,1,0,H,11,10,5,4,16,16,3,3,2,3,0,0,1.95
D1,2016-10-23,RB Leipzig,Werder Bremen,3,1,H,1,0,H,22,7,6,3,18,10,6,5,4,3,0,0,1.5
D1,2016-10-28,M'gladbach,Ein Frankfurt,0,0,D,0,0,D,7,6,2,1,19,15,3,6,1,2,0,0,1.85
D1,2016-10-29,Mainz,Ingolstadt,2,0,H,0,0,D,17,5,8,2,14,8,5,0,1,0,0,1,2.1
D1,2016-10-29,Dortmund,Schalke 04,0,0,D,0,0,D,9,8,1,2,14,21,1,4,4,4,0,0,1.57
D1,2016-10-29,Darmstadt,RB Leipzig,0,2,A,0,0,D,4,11,0,4,13,16,2,6,4,2,0,0,6.0
D1,2016-10-29,Wolfsburg,Leverkusen,1,2,A,1,0,H,6,18,2,6,15,17,1,4,1,3,0,0,2.7
D1,2016-10-29,Werder Bremen,Freiburg,1,3,A,0,2,A,14,13,4,5,25,23,4,4,1,3,0,0,2.3
D1,2016-10-29,Augsburg,Bayern Munich,1,3,A,0,2,A,7,16,3,8,14,6,4,10,2,0,0,0,15.0
D1,2016-10-30,Hoffenheim,Hertha,1,0,H,1,0,H,24,5,7,2,10,20,7,3,0,4,0,0,2.25
D1,2016-10-30,FC Koln,Hamburg,3,0,H,0,0,D,18,9,6,2,16,17,7,4,3,1,0,1,1.57
D1,2016-11-03,Hertha,Schalke 04,2,0,H,1,0,H,16,15,5,4,15,14,5,5,2,1,0,0,2.4
D1,2016-11-09,Werder Bremen,Augsburg,1,2,A,1,0,H,10,18,1,5,14,28,0,4,2,3,0,0,2.3
D1,2016-11-09,Mainz,Hoffenheim,4,4,D,4,1,H,12,20,6,5,19,16,8,5,1,3,1,0,2.0
D1,2016-11-12,M'gladbach,Mainz,1,0,H,0,0,D,9,12,3,4,13,15,4,1,2,0,0,1,1.67
D1,2016-11-12,Schalke 04,Leverkusen,0,1,A,0,0,D,11,13,0,2,10,15,4,3,3,3,1,0,2.3
D1,2016-11-18,Leverkusen,RB Leipzig,2,3,A,2,1,H,12,11,6,4,13,15,6,9,1,3,0,0,2.3
D1,2016-11-19,Darmstadt,Ingolstadt,0,1,A,0,0,D,18,15,4,7,19,15,8,11,1,4,0,0,3.0
D1,2016-11-19,Wolfsburg,Schalke 04,0,1,A,0,0,D,8,19,0,4,17,16,3,5,2,2,0,0,2.4
D1,2016-11-19,Dortmund,Bayern Munich,1,0,H,1,0,H,11,18,4,3,14,14,3,9,3,2,0,0,3.4
D1,2016-11-19,Mainz,Freiburg,4,2,H,2,0,H,11,24,6,11,21,21,3,5,4,3,0,0,2.1
D1,2016-11-19,Augsburg,Hertha,0,0,D,0,0,D,9,10,3,4,14,16,4,3,3,1,0,0,2.7
D1,2016-11-19,M'gladbach,FC Koln,1,2,A,1,0,H,20,11,8,4,7,22,7,3,1,5,0,0,2.2
D1,2016-11-20,Hoffenheim,Hamburg,2,2,D,1,1,D,18,14,5,4,12,25,8,6,1,2,0,0,1.62
D1,2016-11-20,Werder Bremen,Ein Frankfurt,1,2,A,1,0,H,14,19,4,9,23,18,3,6,1,2,0,0,2.7
D1,2016-11-25,Freiburg,RB Leipzig,1,4,A,1,3,A,9,16,3,7,10,16,4,5,2,3,0,0,3.8
D1,2016-11-26,Ein Frankfurt,Dortmund,2,1,H,0,0,D,12,12,4,5,18,13,4,5,4,3,0,0,4.75
D1,2016-11-26,FC Koln,Augsburg,0,0,D,0,0,D,18,13,5,2,13,15,3,5,2,3,0,0,1.75
D1,2016-11-26,Hamburg,Werder Bremen,2,2,D,2,2,D,17,12,7,4,17,12,5,3,2,3,0,0,2.38
D1,2016-11-26,Ingolstadt,Wolfsburg,1,1,D,1,0,H,20,11,5,3,12,19,4,5,2,1,0,0,2.9
D1,2016-11-26,M'gladbach,Hoffenheim,1,1,D,1,0,H,16,15,8,4,8,17,2,6,0,2,0,0,2.0
D1,2016-11-26,Bayern Munich,Leverkusen,2,1,H,1,1,D,13,13,8,4,8,11,6,3,0,0,0,0,1.29
D1,2016-11-27,Hertha,Mainz,2,1,H,1,1,D,16,9,5,4,12,23,5,3,1,0,1,1,2.0
D1,2016-11-27,Schalke 04,Darmstadt,3,1,H,1,1,D,20,9,7,2,8,13,5,6,0,2,0,0,1.33
D1,2016-12-02,Mainz,Schalke 04,2,1,H,1,0,H,11,14,4,3,7,17,5,7,3,1,0,0,2.9
D1,2016-12-03,Ingolstadt,Stuttgart,3,3,D,1,1,D,22,16,8,6,13,20,3,7,2,3,0,0,3.0
D1,2016-12-03,Hoffenheim,Wolfsburg,1,0,H,1,0,H,11,15,2,9,8,18,3,5,1,1,0,0,3.4
D1,2016-12-03,Hannover,FC Koln,0,2,A,0,1,A,17,12,2,5,17,11,9,1,1,1,0,0,3.5
D1,2016-12-03,M'gladbach,Ein Frankfurt,3,0,H,1,0,H,16,4,8,0,8,20,1,1,1,3,0,0,1.57
D1,2016-12-03,Darmstadt,Augsburg,2,2,D,2,0,H,11,16,6,5,14,17,3,8,2,1,0,0,2.8
D1,2016-12-03,Bayern Munich,Werder Bremen,5,0,H,2,0,H,20,2,13,1,8,8,11,4,1,3,0,0,1.13
D1,2016-12-16,Hoffenheim,Dortmund,2,2,D,2,1,H,13,14,5,4,22,18,2,4,5,1,0,1,3.8
D1,2016-12-17,Wolfsburg,Ein Frankfurt,1,0,H,1,0,H,15,7,3,1,17,18,4,2,3,4,0,0,2.5
D1,2016-12-17,Werder Bremen,FC Koln,1,1,D,1,1,D,10,14,5,5,17,17,4,5,1,4,0,0,2.6
D1,2016-12-17,Schalke 04,Freiburg,1,1,D,0,0,D,17,6,2,2,12,9,9,1,1,0,0,0,1.67
D1,2016-12-17,RB Leipzig,Hertha,2,0,H,1,0,H,16,3,8,0,10,14,9,1,1,3,0,0,1.62
D1,2016-12-17,Mainz,Hamburg,3,1,H,1,1,D,19,10,8,3,12,15,6,6,2,3,0,0,1.91
D1,2016-12-17,Augsburg,M'gladbach,1,0,H,0,0,D,8,8,1,3,16,12,3,0,0,0,0,0,3.2
D1,2016-12-18,Darmstadt,Bayern Munich,0,1,A,0,0,D,10,13,2,2,18,11,3,1,1,2,0,0,19.0
D1,2016-12-18,Leverkusen,Ingolstadt,1,2,A,0,1,A,5,17,3,7,17,16,1,4,1,2,1,0,1.55
D1,2016-12-20,Dortmund,Augsburg,1,1,D,0,1,A,23,8,8,3,10,19,6,2,1,2,0,0,1.3
D1,2016-12-20,M'gladbach,Wolfsburg,1,2,A,0,1,A,20,18,4,7,18,18,5,6,1,2,0,0,1.95
D1,2016-12-20,Hamburg,Schalke 04,2,1,H,0,0,D,11,6,7,3,13,11,4,5,2,4,0,0,3.3
D1,2016-12-20,Ein Frankfurt,Mainz,3,0,H,1,0,H,9,11,4,6,14,9,6,6,3,0,0,1,2.0
D1,2016-12-21,Bayern Munich,RB Leipzig,3,0,H,3,0,H,24,5,11,2,13,13,9,4,1,1,0,1,1.36
D1,2016-12-21,FC Koln,Leverkusen,1,1,D,1,1,D,11,18,2,6,7,16,4,5,0,0,0,0,2.75
D1,2016-12-21,Hertha,Darmstadt,2,0,H,0,0,D,15,5,5,0,13,15,6,4,1,3,0,0,1.57
D1,2016-12-21,Hoffenheim,Werder Bremen,1,1,D,1,0,H,12,10,3,3,11,19,5,9,2,2,0,0,1.62
D1,2016-12-21,Ingolstadt,Freiburg,1,2,A,0,2,A,17,11,6,5,17,12,6,3,4,2,0,0,2.1
D1,2017-01-04,RB Leipzig,Darmstadt,4,0,H,1,0,H,25,11,10,1,12,15,10,4,1,2,0,1,1.36
D1,2017-01-04,Ein Frankfurt,M'gladbach,0,0,D,0,0,D,15,6,4,1,13,12,10,1,4,2,0,1,2.5
D1,2017-01-04,Hamburg,FC Koln,2,1,H,1,1,D,14,7,4,1,19,13,5,1,2,3,0,0,2.38
D1,2017-01-04,Freiburg,Werder Bremen,2,5,A,0,2,A,13,11,4,7,9,14,5,5,2,1,0,0,2.25
D1,2017-01-04,Bayern Munich,Augsburg,6,0,H,2,0,H,21,6,8,2,6,9,5,1,0,2,0,0,1.1
D1,2017-01-04,Schalke 04,Dortmund,1,1,D,0,0,D,9,7,3,2,13,17,9,4,1,2,0,0,3.75
D1,2017-01-10,Freiburg,Hoffenheim,3,2,H,2,1,H,15,15,6,6,13,17,9,7,2,3,0,0,3.6
D1,2017-01-10,Hertha,Bayern Munich,2,2,D,0,1,A,10,15,5,5,14,11,1,9,0,2,0,0,8.5
D1,2017-01-10,FC Koln,RB Leipzig,1,2,A,0,1,A,16,23,6,10,9,13,9,7,0,2,0,0,3.8
D1,2017-01-12,Freiburg,Hamburg,0,0,D,0,0,D,20,10,2,3,13,19,7,5,2,3,0,0,2.5
D1,2017-01-20,Freiburg,Bayern Munich,1,2,A,1,1,D,11,13,3,5,8,7,1,11,2,2,0,0,13.0
D1,2017-01-21,Werder Bremen,Dortmund,1,2,A,0,1,A,9,22,5,8,16,12,3,5,3,1,1,0,6.0
D1,2017-01-21,Augsburg,Hoffenheim,0,2,A,0,0,D,9,13,2,3,18,14,4,4,2,4,0,0,2.8
D1,2017-01-21,RB Leipzig,Ein Frankfurt,3,0,H,2,0,H,17,4,7,3,8,15,3,3,1,2,0,1,1.62
D1,2017-01-21,Schalke 04,Ingolstadt,1,0,H,0,0,D,15,14,5,3,11,16,7,3,1,0,0,0,1.8
D1,2017-01-21,Wolfsburg,Hamburg,1,0,H,0,0,D,11,11,3,1,15,23,5,3,2,1,0,1,1.85
D1,2017-01-21,Darmstadt,M'gladbach,0,0,D,0,0,D,8,14,2,4,12,16,4,6,1,1,0,0,4.0
D1,2017-01-22,Mainz,FC Koln,0,0,D,0,0,D,12,9,5,3,12,10,5,5,1,1,0,0,2.4
D1,2017-01-22,Leverkusen,Hertha,3,1,H,2,1,H,16,7,9,3,14,15,7,3,0,2,0,0,1.67
D1,2017-01-27,Schalke 04,Ein Frankfurt,0,1,A,0,1,A,12,8,2,1,18,17,3,2,2,1,0,0,1.73
D1,2017-01-28,Werder Bremen,Bayern Munich,1,2,A,0,2,A,11,13,4,4,17,16,2,7,4,1,0,0,15.0
D1,2017-01-28,Ingolstadt,Hamburg,3,1,H,2,0,H,15,11,7,3,13,18,1,6,0,2,0,0,2.2
D1,2017-01-28,Darmstadt,FC Koln,1,6,A,0,3,A,10,14,4,7,24,20,3,4,2,4,0,0,3.6
D1,2017-01-28,Leverkusen,M'gladbach,2,3,A,2,0,H,13,12,4,7,12,8,9,5,0,0,0,0,1.85
D1,2017-01-28,RB Leipzig,Hoffenheim,2,1,H,1,1,D,14,5,5,2,17,16,7,4,3,3,0,1,1.73
D1,2017-01-28,Wolfsburg,Augsburg,1,2,A,1,1,D,11,12,5,5,13,17,5,6,2,2,0,0,1.95
D1,2017-01-29,Freiburg,Hertha,2,1,H,1,0,H,11,11,4,2,11,8,6,4,0,2,0,0,2.5
D1,2017-01-29,Mainz,Dortmund,1,1,D,0,1,A,9,13,1,4,13,13,2,4,2,1,0,0,5.25
D1,2017-02-04,Ingolstadt,Mainz,2,1,H,1,0,H,12,10,5,1,25,26,4,4,4,3,0,0,2.1
D1,2017-02-04,Leverkusen,Wolfsburg,3,3,D,1,0,H,8,18,5,9,18,14,2,10,1,2,0,0,1.8
D1,2017-02-12,Werder Bremen,Stuttgart,1,0,H,1,0,H,15,12,6,4,13,17,5,8,2,1,0,0,2.29
D1,2017-02-12,Schalke 04,FC Koln,2,2,D,1,0,H,23,7,10,4,14,18,7,4,0,2,0,1,1.44
D1,2017-02-12,Mainz,Augsburg,1,3,A,0,2,A,16,10,5,4,17,13,4,3,4,1,0,0,2.6
D1,2017-02-12,Leverkusen,Dortmund,1,1,D,1,0,H,15,9,9,3,8,19,7,4,1,3,1,0,2.25
D1,2017-02-12,Hoffenheim,RB Leipzig,4,0,H,1,0,H,10,11,8,5,14,10,0,7,2,0,0,0,3.29
D1,2017-02-12,Bayern Munich,Hannover,3,1,H,1,1,D,29,8,12,4,12,8,9,3,2,2,0,0,1.14
D1,2017-02-17,Augsburg,Leverkusen,1,3,A,0,2,A,12,20,4,10,12,14,2,4,3,1,0,0,3.25
D1,2017-02-18,Ein Frankfurt,Ingolstadt,0,2,A,0,1,A,15,14,6,11,16,12,4,5,4,0,1,1,2.05
D1,2017-02-18,Hamburg,Freiburg,2,2,D,1,1,D,6,12,4,3,15,9,7,5,3,2,0,0,2.05
D1,2017-02-18,Hertha,Bayern Munich,1,1,D,1,0,H,11,16,2,7,19,10,3,4,2,3,0,0,10.0
D1,2017-02-18,Hoffenheim,Darmstadt,2,0,H,0,0,D,14,7,5,4,12,19,4,2,3,4,0,0,1.45
D1,2017-02-18,Mainz,Werder Bremen,0,2,A,0,2,A,13,8,5,4,14,10,7,6,3,4,0,0,1.95
D1,2017-02-18,Dortmund,Wolfsburg,3,0,H,1,0,H,24,6,10,3,17,15,9,2,2,1,0,0,1.44
D1,2017-02-19,M'gladbach,RB Leipzig,1,2,A,0,1,A,12,9,3,5,18,17,8,3,4,3,0,0,2.6
D1,2017-02-19,FC Koln,Schalke 04,1,1,D,1,1,D,9,12,4,4,12,14,5,0,2,3,0,0,2.5
D1,2017-02-24,Wolfsburg,Werder Bremen,1,2,A,1,2,A,27,7,6,3,13,15,13,1,1,3,0,0,1.91
D1,2017-02-25,Bayern Munich,Hamburg,8,0,H,3,0,H,18,5,12,1,16,11,4,4,0,1,0,0,1.14
D1,2017-02-25,Darmstadt,Augsburg,1,2,A,0,0,D,5,18,2,3,17,16,1,1,1,0,0,0,2.8
D1,2017-02-25,Freiburg,Dortmund,0,3,A,0,1,A,7,27,3,10,8,10,5,3,1,0,0,0,5.75
D1,2017-02-25,Hertha,Ein Frankfurt,2,0,H,0,0,D,6,8,4,2,11,16,3,6,2,2,0,1,2.05
D1,2017-02-25,Leverkusen,Mainz,0,2,A,0,2,A,12,11,3,5,20,17,9,8,1,3,0,0,1.73
D1,2017-02-25,RB Leipzig,FC Koln,3,1,H,2,0,H,13,5,5,1,15,10,3,0,1,4,0,0,1.67
D1,2017-02-26,Ingolstadt,M'gladbach,0,2,A,0,0,D,14,10,3,4,11,14,6,4,2,0,0,0,2.7
D1,2017-02-26,Schalke 04,Hoffenheim,1,1,D,1,0,H,7,14,2,4,20,13,6,3,0,2,0,0,2.05
D1,2017-03-02,Hamburg,Leverkusen,1,0,H,0,0,D,11,5,3,0,13,23,4,3,0,3,0,0,3.1
D1,2017-03-03,Augsburg,RB Leipzig,2,2,D,1,1,D,7,12,2,5,15,15,1,6,4,2,0,0,4.2
D1,2017-03-11,Ein Frankfurt,Werder Bremen,2,1,H,1,1,D,16,13,5,7,11,13,7,8,0,0,0,0,1.75
D1,2017-03-12,Hertha,Ein Frankfurt,1,2,A,1,1,D,15,7,5,5,15,13,4,2,1,3,0,0,2.7
D1,2017-03-12,Wolfsburg,M'gladbach,3,0,H,2,0,H,13,16,6,9,7,15,6,5,0,2,0,0,2.62
D1,2017-03-17,Dortmund,Ingolstadt,1,0,H,1,0,H,10,14,2,2,12,23,4,2,1,3,0,0,1.3
